"Gene.Names","Entry","phytoID","phytoAnnotation","Protein.names","Gene.Ontology.IDs","Gene.Ontology..biological.process.","Gene.Ontology..cellular.component.","Gene.Ontology..GO.","Gene.Ontology..molecular.function.","WT 32C vs WT 20C (mean)","WT 32C vs WT 20C (lfc)","WT 32C vs WT 20C (padj)","TS 32C vs TS 20C (mean)","TS 32C vs TS 20C (lfc)","TS 32C vs TS 20C (padj)","TS 20C vs WT 20C (mean)","TS 20C vs WT 20C (lfc)","TS 20C vs WT 20C (padj)","TS 32C vs WT 32C (mean)","TS 32C vs WT 32C (lfc)","TS 32C vs WT 32C (padj)"
"PHYPA_001922","A0A2K1LBU0","Pp3c1_41710","(1 of 2) PTHR11214//PTHR11214:SF141 - BETA-1,3-N-ACETYLGLUCOSAMINYLTRANSFERASE","Hexosyltransferase (EC 2.4.1.-)","GO:0000139; GO:0006486; GO:0016758","protein glycosylation [GO:0006486]","Golgi membrane [GO:0000139]","Golgi membrane [GO:0000139]; hexosyltransferase activity [GO:0016758]; protein glycosylation [GO:0006486]","hexosyltransferase activity [GO:0016758]",7.73147313530671,-0.176285839037863,0.4612314469001,65.6799094284482,0.0433076873581228,0.912066031800274,37.0655230948255,2.40768338970281,0.000772765343418489,36.7248348078724,3.55434977959518,8.83223370988313e-12
"PHYPA_004348","A9T3X7","Pp3c3_12530","(1 of 33) 4.1.1.39 - Ribulose-bisphosphate carboxylase / RuBP carboxylase","Ribulose bisphosphate carboxylase small subunit, chloroplastic (RuBisCO small subunit)","GO:0009507; GO:0009853; GO:0016984; GO:0019253","photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]","chloroplast [GO:0009507]","chloroplast [GO:0009507]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]","ribulose-bisphosphate carboxylase activity [GO:0016984]",52.8364164118697,1.93320503042171,3.37480730769811e-05,349.467817350616,1.83389999999221,6.65493887928873e-05,80.0457578810163,2.6720277567462,3.2156865191121e-07,320.999304598258,2.44730215982958,0.000276681966595907
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHYPA_006028","A0A2K1KMY3","Pp3c4_10770","(1 of 10) 1.6.5.2 - NAD(P)H dehydrogenase (quinone) / Vitamin-K reductase","Flavodoxin-like domain-containing protein","GO:0003955; GO:0010181; GO:0016020","","membrane [GO:0016020]","membrane [GO:0016020]; FMN binding [GO:0010181]; NAD(P)H dehydrogenase (quinone) activity [GO:0003955]","FMN binding [GO:0010181]; NAD(P)H dehydrogenase (quinone) activity [GO:0003955]",25.5312886383209,0.282547902045684,0.3570007959485,62.1036874626457,0.363433892790763,0.218902581040018,36.3640329079585,1.0541758492352,0.0498474139885021,51.2860610302402,1.14589348458303,0.000703688518727482
"PHYPA_006572","A0A2K1KPF4","Pp3c4_21630","(1 of 9) PF03181 - BURP domain (BURP)","BURP domain-containing protein","","","","","",209.226622738722,0.184540245381735,0.487473259381323,515.243304535059,0.0326794653979542,0.929034234114328,354.320838478244,1.32473115843942,9.6616580175861e-06,371.75532572003,1.16640158905199,5.32498657759233e-08
"PHYPA_006699","A0A2K1KPT9","Pp3c4_24610","(1 of 6) PTHR31942:SF15 - MLO-LIKE PROTEIN 11-RELATED","MLO-like protein","GO:0005516; GO:0006952; GO:0009607; GO:0016020","defense response [GO:0006952]; response to biotic stimulus [GO:0009607]","membrane [GO:0016020]","membrane [GO:0016020]; calmodulin binding [GO:0005516]; defense response [GO:0006952]; response to biotic stimulus [GO:0009607]","calmodulin binding [GO:0005516]",125.518491421713,0.182517048542315,0.525683775434654,357.529289765802,0.505570855371354,0.0617745971169791,200.468604023868,1.17095558011468,0.00172111600036237,283.119065335804,1.64556970950245,4.97225682071234e-14
"PHYPA_007340","A0A2K1KIS2","Pp3c5_6640","","Uncharacterized protein","","","","","",90.3330218579232,0.131897861983885,0.680171625487445,226.034012854758,-0.00902273089012468,0.981914708384555,157.685314944443,1.24444673772234,0.0110736182505787,159.586986860787,1.12057332562382,7.34133422412496e-05
"PHYPA_009769","A0A2K1K9X3","Pp3c7_1820","(1 of 5) PTHR24096:SF221 - PROTEIN ACS-13, ISOFORM C","AMP-dependent synthetase/ligase domain-containing protein","GO:0004467; GO:0005783; GO:0016020","","endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]","endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]; long-chain fatty acid-CoA ligase activity [GO:0004467]","long-chain fatty acid-CoA ligase activity [GO:0004467]",26.9225625691382,0.144755665889923,0.644557520459633,94.8546156429924,0.164113587407261,0.586969231784625,56.3286404860284,1.72951787036298,9.77190427578717e-05,65.7867853964888,1.6826027408787,1.40505475523577e-07
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHYPA_011555","A0A2K1K7A4","Pp3c8_14900","(1 of 29) PTHR31867:SF30 - EXPANSIN-A5","Expansin","GO:0005576; GO:0009653; GO:0009664; GO:0016020","anatomical structure morphogenesis [GO:0009653]; plant-type cell wall organization [GO:0009664]","extracellular region [GO:0005576]; membrane [GO:0016020]","extracellular region [GO:0005576]; membrane [GO:0016020]; anatomical structure morphogenesis [GO:0009653]; plant-type cell wall organization [GO:0009664]","",40.7562286357167,-0.358188649601446,0.246127460112106,86.6831200296355,-0.964148965906021,0.00172465320835928,85.0859799089533,1.10525909487843,0.00427709633803907,43.0876267098001,0.36327447578876,0.166793310581729
"PHYPA_013972","A0A2K1JZ93","Pp3c10_16390","","Uncharacterized protein","","","","","",53.0909273187747,0.406885629834597,0.1637432250307,108.595193241976,-0.13768717743627,0.647567606531106,80.4485145870559,1.32926070852453,0.000229474165783965,81.4918092201833,0.519945182864232,0.0504254167870894
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHYPA_016181","A9TWX2","Pp3c12_12340","(1 of 33) 4.1.1.39 - Ribulose-bisphosphate carboxylase / RuBP carboxylase","Ribulose bisphosphate carboxylase small subunit, chloroplastic (RuBisCO small subunit)","GO:0009507; GO:0009853; GO:0016984; GO:0019253","photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]","chloroplast [GO:0009507]","chloroplast [GO:0009507]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]","ribulose-bisphosphate carboxylase activity [GO:0016984]",213.634613854225,-0.278882667358103,0.237666902678477,642.927492871224,-0.0390858675196962,0.921907690951346,457.286693703936,1.38829350388371,2.64962718262351e-06,402.386923341873,1.41094686828657,0.0126711459014231
"PHYPA_017392","A9T396","Pp3c13_14910","(1 of 25) PF06985 - Heterokaryon incompatibility protein (HET) (HET)","Heterokaryon incompatibility domain-containing protein","","","","","",154.929373273011,-0.186486061994071,0.492468796257447,375.378377085866,-0.123286829302197,0.682326713912993,287.321220144895,1.11714809977725,0.000902697227666638,244.814407990084,1.30656021820402,3.62657933281363e-11
"PHYPA_018437","A9RYX0","Pp3c14_12730","(1 of 9) PTHR33132:SF13 - SERINE-RICH PROTEIN-LIKE PROTEIN","Uncharacterized protein","","","","","",153.102415574922,0.0915949763251705,0.778562571772813,361.041430215456,0.0748215258700956,0.811630761959659,250.983525510471,1.16162539877231,0.000183165422677582,264.330757610282,1.16949669679887,8.77604203999205e-07
"PHYPA_019722","A9SQM2","Pp3c15_13950","(1 of 3) PTHR31235:SF11 - PEROXIDASE 21","Peroxidase (EC 1.11.1.7)","GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872; GO:0140825","hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]","extracellular region [GO:0005576]","extracellular region [GO:0005576]; heme binding [GO:0020037]; lactoperoxidase activity [GO:0140825]; metal ion binding [GO:0046872]; hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]","heme binding [GO:0020037]; lactoperoxidase activity [GO:0140825]; metal ion binding [GO:0046872]",20.9135321856898,-1.37363242523561,0.0137114192800155,99.0102419430666,-0.188697135045114,0.558241279728043,74.9310709741591,1.57528341316293,0.00556641819281937,45.9994525374927,2.98893312020239,4.20311987344847e-07
"PHYPA_022860","A0A2K1J0B3","Pp3c18_7950","","Uncharacterized protein","","","","","",121.584059140103,-0.0923684590249597,0.755369758383024,394.075162651816,-0.0411684108401799,0.906855065434542,268.490256128195,1.60313671797984,6.68775910292789e-09,248.922255885456,1.71702646356396,4.77498501046416e-16
"PHYPA_024107","A0A2K1IYE0","Pp3c19_14130","(1 of 12) PTHR14187//PTHR14187:SF5 - ALPHA KINASE/ELONGATION FACTOR 2 KINASE","Uncharacterized protein","GO:0005524; GO:0140662","","","ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]","ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]",22.6164741661798,-0.415282258224575,0.197655665726171,76.9642649020522,-0.344845807428578,0.287437491369475,61.8870891684156,1.40764185069403,0.0148799817290727,38.2651900774526,1.82358038073273,1.8145832804728e-05
